127.0.0.1 - - [13/Jun/2014 19:22:20] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:22:31] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:20] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:21] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:23:38] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:03] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:16] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:46] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:24:47] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:01] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:25:26] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:27:59] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:28:01] "GET /partials/shoppingCart.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:31] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/APL.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/AVC.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/BAN.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/CTP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/FIG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/GRP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/GRF.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/GUA.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/KIW.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/LYC.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/MAN.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/ORG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/PAP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/PCH.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/PER.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/PSM.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/PNP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/PMG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/STR.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/TNG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [13/Jun/2014 19:29:32] "GET /img/products/WML.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:37:11] "GET /partials/product.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:37:11] "GET /img/r0.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:37:11] "GET /img/r2.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:37:11] "GET /img/r1.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:37:11] "GET /img/products/APL.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /js/controller.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /img/logo.png HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /partials/store.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:28] "GET /img/products/AVC.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/BAN.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/FIG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/GRP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/CTP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/GRF.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/GUA.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/KIW.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/LYC.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/MAN.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/ORG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/PAP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/PCH.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/PER.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/PSM.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/PNP.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/PMG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/STR.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/TNG.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:38:29] "GET /img/products/WML.jpg HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /default.htm HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /js/product.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /js/store.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /js/shoppingCart.js HTTP/1.1" 200 -
127.0.0.1 - - [14/Jun/2014 13:39:16] "GET /js/app.js HTTP/1.1" 200 -
